Date,Open,High,Low,Close,Volume
2019-08-13,37.9117,38.9681,37.8338,38.9278,5945359.2191158
2019-08-14,38.0841,38.3541,37.5696,37.6554,7807356.8622045
2019-08-15,37.9017,37.9578,37.0896,37.4651,7060018.0005811
2019-08-16,37.8161,38.0644,37.6455,38.0171,4431470.6232732
2019-08-19,38.5286,38.7474,38.3009,38.368,6897476.4045665
2019-08-20,38.224,38.3305,37.9776,38.0269,5628702.4714147
2019-08-21,38.4448,38.5,38.2143,38.359,5848210.0778802
2019-08-22,38.5286,38.5384,37.8071,37.9974,5211278.4367257
2019-08-23,37.7894,37.7983,36.6195,36.7624,7923817.3237164
2019-08-26,37.1813,37.4464,36.9536,37.4267,6916782.6517277
2019-08-27,37.5312,37.7647,36.7723,37.0463,9605918.243731
2019-08-28,36.9241,38.2437,36.8364,38.0841,11286402.869246
2019-08-29,38.4803,38.7671,38.2615,38.5,7567147.9019011
2019-08-30,38.8253,38.8351,38.2999,38.4064,4692233.8170742
2019-09-03,38.1758,38.4902,37.752,37.88,5784375.0694641
2019-09-04,37.8141,38.0102,37.199,37.7864,7856211.9760922
2019-09-05,38.1482,38.9475,38.0723,38.8913,7431703.8433541
2019-09-06,39.0244,39.1584,38.4537,38.4803,6004939.9131349
2019-09-09,38.6351,39.4718,38.5089,39.4629,9472211.2198246
2019-09-10,39.1288,39.2639,38.1569,38.3877,7036779.0745259
2019-09-11,38.2999,38.3777,37.819,38.0349,6499981.5955839
2019-09-12,38.2802,38.6449,38.0821,38.4064,5168816.4625986
2019-09-13,38.5187,38.8913,38.3295,38.4803,5704960.5243043
2019-09-16,37.89,38.5,37.8141,38.4153,6036817.3397329
2019-09-17,38.2999,38.7582,37.9708,38.6351,6696311.1533764
2019-09-18,38.6351,38.7188,37.9194,38.4715,4539989.6302691
2019-09-19,38.5089,38.8913,38.4448,38.5089,4208919.1476948
2019-09-20,38.6538,38.9564,38.2605,38.4715,13465124.225157
2019-09-23,38.4803,38.5858,38.1482,38.358,5941517.8562951
2019-09-24,38.4902,38.773,37.615,37.7046,7817551.7944873
2019-09-25,37.0995,37.6524,36.5545,37.406,12900626.522663
2019-09-26,37.2601,37.6337,37.0365,37.1044,7740906.1555973
2019-09-27,36.8984,37.0709,36.3169,36.5732,11226277.322656
2019-09-30,36.7664,37.2227,36.6126,37.1566,6512704.9684765
2019-10-01,37.1665,37.6238,36.6708,36.7377,7161785.7058842
2019-10-02,36.5545,36.7664,36.2135,36.3849,6740689.7504218
2019-10-03,36.2697,36.2697,35.699,36.1741,7594821.7452541
2019-10-04,36.3071,36.583,36.1839,36.5169,4848301.1034852
2019-10-07,36.2607,36.4037,35.9937,36.0499,6407523.0566515
2019-10-08,35.7187,35.9601,35.491,35.5719,7522305.6221275
2019-10-09,35.8605,36.2223,35.765,36.0793,7146713.4806593
2019-10-10,36.0035,36.4717,35.9937,36.1564,8143978.3474181
2019-10-11,36.6323,37.1665,36.6323,36.7467,5316274.6725348
2019-10-14,36.7377,36.8205,36.5446,36.5643,7264020.1377846
2019-10-15,36.5732,37.2138,36.5545,37.061,5050101.508697
2019-10-16,36.8304,37.3567,36.7851,37.0995,5580564.6960147
2019-10-17,37.3291,37.5371,37.1665,37.2601,5973175.109694
2019-10-18,37.3765,37.5075,36.9281,37.0039,6582236.0706262
2019-10-21,37.1379,37.4572,37.0946,37.4228,5389111.4165413
2019-10-22,37.3962,37.5174,37.061,37.1182,5590262.4630089
2019-10-23,36.86,37.4888,36.5643,37.3666,7398394.7836499
2019-10-24,34.0964,34.9342,33.5444,33.9546,20637154.579853
2019-10-25,33.8865,34.3143,33.7435,34.1634,14723176.63667
2019-10-28,34.1447,34.5547,34.1447,34.261,8331442.1291074
2019-10-29,34.2215,34.5695,34.0491,34.4196,8681584.4809212
2019-10-30,34.459,34.4975,34.0195,34.1831,5702090.1557307
2019-10-31,34.0195,34.1831,33.4863,33.6017,7261186.2956404
2019-11-01,33.8411,33.9249,33.4479,33.6017,8640735.7574238
2019-11-04,33.6017,33.855,33.5632,33.7535,7469577.692105
2019-11-05,33.8411,34.0816,33.6559,33.8214,6750552.9009712
2019-11-06,33.9623,33.9997,33.6204,33.8411,9678615.9843813
2019-11-07,33.85,33.9546,33.1482,33.2576,11504354.043972
2019-11-08,33.1138,33.6115,33.0576,33.4961,11081141.584853
2019-11-11,33.3809,33.6519,33.2971,33.6017,4123551.8091729
2019-11-12,33.6391,33.7131,33.3346,33.4282,6486051.8358995
2019-11-13,33.2182,33.2971,32.9256,33.0201,6553853.0057699
2019-11-14,32.9433,33.4528,32.9049,33.3247,6325114.3589075
2019-11-15,33.7238,33.9102,33.5405,33.6204,6611273.5673417
2019-11-18,33.4961,33.7435,33.3622,33.4567,8014238.499589
2019-11-19,33.5731,33.7535,33.3434,33.4193,5567537.9508339
2019-11-20,33.3809,33.6017,33.1138,33.2281,9987633.6352316
2019-11-21,33.2872,33.506,33.2182,33.3069,5938179.7465011
2019-11-22,33.3247,33.582,33.1434,33.4764,6468460.301672
2019-11-25,34.7834,34.8218,33.6854,34.1734,14868122.639964
2019-11-26,34.0047,34.2215,33.7632,34.0767,8651210.725665
2019-11-27,34.126,34.334,34.0195,34.1734,7904208.7188901
2019-11-29,34.1536,34.3103,33.9289,33.99,3269596.3587491
2019-12-02,33.9239,34.0865,33.3129,33.3976,10632253.075142
2019-12-03,33.1098,33.4065,32.9777,33.2538,7647183.39636
2019-12-04,33.3129,33.7169,33.3129,33.4637,7856237.3416681
2019-12-05,33.4351,33.58,33.2735,33.2932,8484600.4912694
2019-12-06,33.6184,33.7021,33.3316,33.3592,6842426.0024107
2019-12-09,33.3503,33.4163,33.0714,33.0812,8189834.2356064
2019-12-10,33.1788,33.4933,33.1689,33.2242,6574124.1594398
2019-12-11,33.2065,33.4834,33.1877,33.4163,7754550.8062081
2019-12-12,33.3592,33.9338,33.3592,33.7909,6061229.1700197
2019-12-13,33.8402,34.2315,33.7366,33.9536,7264897.7867122
2019-12-16,34.0383,34.2265,33.8687,33.8766,7566829.3102673
2019-12-17,33.9141,34.4019,33.7515,34.3537,13636114.587207
2019-12-18,34.2964,34.3724,33.8106,34.1013,12674740.995783
2019-12-19,33.99,34.5666,33.99,34.4887,8004773.0812704
2019-12-20,34.47,34.7755,34.3724,34.6317,18205292.893024
2019-12-23,34.6611,34.9173,34.6128,34.6514,5640747.0614951
2019-12-24,34.6514,34.7222,34.5419,34.6514,2225004.4003974
2019-12-26,34.7854,34.946,34.6267,34.6888,4266381.3088112
2019-12-27,34.8248,34.8385,34.4453,34.5182,6904077.5420497
2019-12-30,34.6128,34.6514,34.1684,34.256,6829813.2234292
2019-12-31,34.2689,34.5666,34.0087,34.5566,7772275.2560535
2020-01-02,34.8435,34.9292,34.5853,34.736,5203323.7921103
2020-01-03,34.3724,34.5468,34.2412,34.4119,4139051.1906965
2020-01-06,34.2412,34.2787,33.9338,34.2412,6129875.5208805
2020-01-07,34.1349,34.1634,33.8303,34.0865,7177222.1807795
